"id;estimated_deliveries_volumes;created_at"
"0386e535-25ce-43ba-b36a-5347b27de141;[1 - 10];23/12/2019"
"038ba176-4ac8-4858-a8fb-67523886fdb9;[51 - 100];30/11/2016"
"038c7392-b39b-402a-a0e5-2549011bb99c;[1 - 10];10/12/2017"
"038f9352-e553-4bc5-863e-9209b44d18c6;[11 - 50];15/04/2020"
"0392aa56-8c67-407e-8994-27fc27333d40;[1 - 10];24/02/2020"
"03941602-9157-439b-9704-cd9a6228c4b4;;10/02/2016"
"03959942-ef86-4f79-a167-323be0dc1206;[1 - 10];28/03/2020"
"039652a4-9fd7-4437-985b-396be0e9e4d4;[11 - 50];08/11/2017"
"0397a553-b2f9-40d7-a5f1-e7299799f5be;[101  - 250];10/03/2017"
"039ab85e-1418-4686-b672-51b687f2e9d9;[51 - 100];22/02/2018"
"039b107b-f970-4837-86cb-206547aed21a;[51 - 100];20/06/2018"
"039dfb33-d4f2-40f1-ada7-c276ad701784;[11 - 50];05/07/2018"
"039f5469-d380-4452-bf42-00a07d8ef1fc;[51 - 100];27/04/2020"
"03a121ea-82ca-41ad-b4d3-038026405915;[11 - 50];31/10/2016"
"03a1f966-d8d8-4444-acbb-428f7f31794f;[1 - 10];20/04/2020"
"03a4c3f0-9cfb-4145-8015-cf821858ad9e;[1 - 10];15/05/2019"
"03aa636c-2be7-4028-a826-9f03031ac26b;[11 - 50];10/01/2020"
"03addc26-58d1-4c63-b7e1-507b2aa9e8c2;[1 - 10];03/10/2016"
"03ae3ffb-353b-4ea2-b7d3-8513069993e8;[11 - 50];19/06/2017"
"03af6366-3672-4c94-9f22-268c7b11a5b5;[11 - 50];07/05/2020"
"03af7a88-d5e3-45eb-bfb2-84d6ac316373;[1 - 10];26/04/2020"
"03b2effe-3931-451d-acff-06eddc8527cc;[11 - 50];21/04/2019"
"03b55d09-e3e6-4d99-b968-3d037c625931;[51 - 100];16/03/2020"
"03b62fc3-7b55-432f-abc8-365e7115e23e;[101  - 250];01/04/2020"
"03b68fff-9c74-4919-a149-8bff945aca56;[51 - 100];15/04/2019"
"03b6fcf1-3968-4b96-8a77-560a22983a52;[11 - 50];26/07/2020"
"03b9592e-f9a8-406d-bfa6-c3fada7bd38f;[11 - 50];11/03/2020"
"03c20e87-4bfc-4221-a9bb-32da4f163eb1;[1 - 10];31/07/2020"
"03c5c238-aa5f-4b4a-a89e-d9ff2ddeac61;[51 - 100];06/11/2017"
"03c69555-e5ba-42d6-937e-25ec706bf64b;[11 - 50];25/07/2017"
"03caeaa8-4ce6-438f-a1a6-4f5818b46200;[1 - 10];29/04/2017"
"03cf11d9-2169-4310-9dd9-32861474561a;[11 - 50];18/02/2020"
"03dfd919-0a3b-4611-8ba8-ff464e6045c4;[11 - 50];05/12/2019"
"03e4d2b0-0cc4-4fb6-a871-2f1180ccdfe5;[11 - 50];13/02/2018"
"03ee9703-0ff0-4fdd-b1d4-2757a8ccbe3d;[11 - 50];10/04/2020"
"03f03cca-749d-4c9d-a03d-37f6092482d2;[1 - 10];10/04/2018"
"03f343b4-0384-4583-8426-e52a8e5a783a;[51 - 100];02/08/2019"
"03fb597f-57ca-4522-8b34-d36d4d39740c;[1 - 10];16/04/2020"
"03fb903c-776a-4e08-ba97-1ba683898cab;[1 - 10];16/01/2020"
"03fbcf44-522e-4751-9b07-768527d5ff87;[1 - 10];12/04/2018"
"03fd7b05-ffa3-4d93-a73b-3d1e8a07ec25;[1 - 10];08/04/2020"
"04030f0a-f495-4398-bb72-237f5cf4e584;[1 - 10];09/04/2020"
"040b49d1-08c0-4c45-b128-703846fcf8f7;[11 - 50];03/11/2019"
"04102554-fd5c-4017-b009-390e081dfef7;[11 - 50];14/04/2020"
"041036e7-91ed-48a3-b4c5-9f51252d2017;[11 - 50];25/03/2020"
"0415c558-f009-45de-af28-b7cf2814e81a;[51 - 100];25/05/2017"
"0419a9dd-1cf0-4466-8056-e5d53e25203e;[51 - 100];10/04/2018"
"041ab4e5-1940-464d-8ace-fe468428476e;[1 - 10];16/06/2020"
"041df72b-cce6-48c6-aded-dd9b62945707;[11 - 50];10/12/2019"
"041e4802-b319-4983-8945-af8a883ff4b4;[1 - 10];08/05/2017"
"041f8bb8-143c-4a5b-855e-fcf386b88c73;[1 - 10];24/05/2020"
"041fe432-81da-4dd5-add0-57585e03a7a8;[11 - 50];27/06/2020"
"04204bea-5209-46e4-bd01-d0b514a9318b;[11 - 50];06/12/2019"
"0424ea7f-86dd-474c-b181-b6523f0e65a6;[1 - 10];20/12/2019"
"04271de0-0f58-4c84-a7ac-19dc7056481c;[1 - 10];08/07/2019"
"0431be70-b3fc-437c-840a-c1074c09e772;[1 - 10];26/02/2018"
"0432cd24-9793-4fdc-bad3-76a4e396aba5;[11 - 50];01/05/2019"
"04344ee4-47e9-4c4e-86bf-b337a39dd2c8;[101  - 250];25/04/2020"
"0434551d-3178-4c44-a8f9-11b15ff868a8;[51 - 100];30/11/2019"
"043543a0-788b-441b-bcf6-d7a75a326a30;[11 - 50];10/07/2020"
"043880dc-a2a4-45e6-b90e-21bffcba782c;[51 - 100];15/05/2019"
"043abd65-8bc8-41df-9a8c-4a94a4c582c4;[1 - 10];13/04/2020"
"043ac3db-6b25-4b0e-8478-c993d472b7df;[1 - 10];04/05/2016"
"043cdbbe-7565-4887-baed-dee0e4d6291c;[101  - 250];16/04/2020"
"043f6d1f-0f92-4981-95b5-d8559b2de6d0;[1 - 10];16/01/2018"
"04435638-3bd1-475f-8379-3765fe3e0e36;[1 - 10];24/06/2020"
"044669eb-5990-4db4-a096-2232d0dafe19;[11 - 50];19/10/2016"
"045cf6f4-de27-432e-ab89-0c90b6164b9c;[11 - 50];27/04/2020"
"045d872d-dcf2-4d56-948c-f965974a5e21;[1 - 10];15/01/2020"
"045de0af-0621-41b6-8446-1ae995b05ad0;[1 - 10];20/04/2016"
"045f89be-cb5e-4a72-a247-8a307d364750;[51 - 100];22/09/2017"
"0464537a-4d58-457a-a4be-5f09b625bbca;[1 - 10];10/05/2017"
"0464f992-561b-4f14-9f4c-2ab6c4f59990;[1 - 10];20/05/2018"
"04680286-b7f1-4993-8ee9-b9785d16a6ee;[1 - 10];21/08/2017"
"04690102-2ab4-4dec-927e-61e102ee20b8;[1 - 10];23/01/2020"
"046b6fa5-32e9-4895-99ff-5faecdbd956d;[1 - 10];25/06/2020"
"046ef1e7-33e2-42ca-8e26-ed528ee43a24;[1 - 10];17/12/2018"
"046f39c5-3c81-4c70-a85d-7a761947d46e;[1 - 10];24/08/2016"
"0476b674-84b8-48b8-9b9f-05bbce7f2194;[101  - 250];02/12/2019"
"047b606f-85cc-4d28-b133-16a0f80f5081;[11 - 50];05/06/2020"
"047d67cd-fc0c-4717-ba85-1db872783fcf;[11 - 50];11/07/2017"
"047ec27e-49ae-4d7a-a5f7-d8a0cf5a05f0;;15/02/2016"
"04806419-9c7f-4678-9271-89b414326e29;[1 - 10];11/05/2020"
"0481698f-3aa5-48fe-82ba-f2c2706546ca;[11 - 50];18/05/2020"
"0483f33a-8fc0-4d47-9853-991dc22328ae;[11 - 50];14/06/2020"
"0485abbc-ffc4-4c97-b183-4a8634434a34;[51 - 100];12/08/2017"
"04894fd3-88b5-4b0b-aefc-11408aa0144c;;03/05/2016"
"0489a42c-352f-477e-9657-b3936b972df9;[1 - 10];29/07/2020"
"048ea3c5-18c7-40fd-a33b-d6c163c7220c;[51 - 100];25/03/2020"
"048f8751-e353-4e06-89d3-aca6dd5baab1;[11 - 50];29/09/2019"
"0494f777-0fd3-405e-9065-82838375c82a;[11 - 50];05/09/2016"
"04a2f265-7b24-409c-8429-79ade41af94e;[1 - 10];21/06/2020"
"04a36e79-5796-4bb6-8f2d-619a9a66f881;[1 - 10];19/06/2018"
"04a77e54-2c6a-4eea-8c94-9ab8dfe35b74;[11 - 50];05/03/2019"
"04b00f7c-7cd8-4069-a60c-15c638ac05ab;[1 - 10];02/03/2018"
"04b02778-9e25-4a49-94ba-330b4cf8b271;[11 - 50];26/06/2020"
"04b1d2d9-c384-4121-a99d-93cf3b89fdd1;[11 - 50];16/04/2020"
"04b3d18a-2feb-4a9d-9c44-1d8cdf6f7028;[1 - 10];20/07/2020"
"04b86914-05e1-4304-8d7e-d8531b7b71e1;[51 - 100];09/01/2019"
"04bb18c5-5609-447f-aa79-d0513c61985f;[1 - 10];14/03/2018"
"04bd8941-40d4-4bfc-b9b8-178bb347c57e;[1 - 10];07/12/2018"
"04c4d157-30c4-4d69-ae17-1cf13a676105;[11 - 50];01/10/2017"
"04cd5681-3162-41c8-825e-b57c39e43e5b;[51 - 100];05/04/2017"
"04cec6dc-2d2b-453e-b8dc-fd65cfde3304;[11 - 50];20/11/2018"
"04d0d320-2047-4177-afd4-1fd45c52df4e;[101  - 250];05/09/2019"
"04d1db48-ca0b-4994-b6d2-6b9391e3cf5a;[11 - 50];03/05/2020"
"04d3924a-b2e3-4a1e-9f59-44a80cc19a4c;[1 - 10];17/06/2019"
"04d968eb-370d-402d-992a-aa2057628361;[1 - 10];27/05/2019"
"04d9a818-9ea7-4cfa-b48e-57f0b6e5c351;[51 - 100];15/03/2018"
"04db4403-f398-482b-9258-8b168b218ebc;[1 - 10];10/12/2018"
"04df9704-da41-449b-a744-bf6c7103be3a;[11 - 50];05/06/2018"
"04e51b72-a43d-4ffb-bce7-db786c87bbe9;[11 - 50];26/06/2019"
"04e5755f-2615-41dc-ba55-18140d39bd76;[1 - 10];09/05/2020"
"04e5e80a-10ad-49be-bbe6-f8779488e51e;[51 - 100];16/10/2018"
"04e681b3-85ff-4cab-89ac-0e038df79447;[1 - 10];26/03/2018"
"04e92ddd-272a-4b08-b8a6-a329253f5d56;[11 - 50];03/12/2018"
"04ea4db0-2a19-410d-81b4-c92662f390c3;[1 - 10];10/08/2017"
"04ea7232-7bad-4127-806c-06c09ed219d7;[1 - 10];07/02/2020"
"04ef5d6a-dfcc-481f-a8c0-8e74d8ca04f7;[11 - 50];03/10/2017"
"04f2968c-4792-40e1-9f19-8f769de29dea;;24/02/2016"
"04f56bfe-50b1-4e12-bc56-f253df38bb97;[101  - 250];07/01/2018"
"04f8597e-9957-45d4-9df4-e7df15fbbe33;[1 - 10];15/07/2019"
"04fa035c-efc0-4c02-9f7d-bb6a062050ac;[51 - 100];18/07/2016"
"04fb5860-97d3-4158-b475-cd5457293b1f;[51 - 100];05/07/2020"
"04fce813-06fe-4710-bd80-c991c260001f;[11 - 50];05/07/2019"
"04ff012b-7644-4c9e-a88f-a3db81c8b40d;[1 - 10];19/04/2017"
"050318a7-eb87-48dd-8c09-0b3001ad40cb;[1 - 10];10/02/2019"
"05039d59-a48c-4d7b-b352-c3ed7d945712;[11 - 50];20/05/2016"
"05052390-e5fd-4cd9-959d-61eb8e0b43ca;[1 - 10];01/06/2019"
"0509ef06-7973-491e-91e7-05badda4d5bc;[1 - 10];29/11/2019"
"050d46f4-0152-4529-92bd-d449b4047b1e;[11 - 50];29/11/2019"
"050d77b3-1d66-4cb1-8551-df7aae809c46;[11 - 50];29/04/2020"
"050fc2da-c6fd-4600-9eae-ddea9e4ca588;[51 - 100];25/10/2017"
"0512b9fa-4292-4d5b-86fd-f3e5008f1755;[101  - 250];21/08/2019"
"05142862-c329-49e6-b4c1-259462e67d7d;[11 - 50];07/04/2017"
"051c8206-a049-4aed-8e31-fb8249e71050;[11 - 50];26/04/2016"
"0521dd79-928b-429e-83ca-f71cbc1c870e;[1 - 10];04/05/2016"
"05276301-8eb4-415e-9eb3-3531bbedd0c1;[11 - 50];05/11/2019"
"052c2134-ac87-4f2f-b5a6-0e8933c2684f;[51 - 100];18/06/2017"
"052d985b-b2a9-4737-9452-bbc4d977a2f4;[11 - 50];04/04/2017"
"0532d44a-6cdf-4098-8885-f47f617d0850;[11 - 50];21/09/2017"
"0536e5c0-3f44-4bf7-af64-1238447a9651;[11 - 50];18/09/2018"
"05394abc-5382-4ed2-b6c7-7c16e911c89e;[1 - 10];23/07/2020"
"053ad40c-d09a-403f-a2de-6ab2de54e986;[101  - 250];01/03/2020"
"053e86af-7bb8-4589-acda-412edda64329;[11 - 50];02/10/2017"
"05401096-4a78-4868-b2e1-44935f467c43;[11 - 50];09/04/2020"
"05408bae-61e4-48cd-bfa0-f77756bb1339;[1 - 10];20/04/2020"
"0540acc5-3766-46fd-badf-9304bb7b024f;[1 - 10];06/04/2017"
"05421fe7-3ddf-4852-a797-674c9da93618;[1 - 10];15/07/2020"
"054718d2-39c3-464b-b309-e48e3f7f5b2a;[1 - 10];17/06/2019"
"0548bb93-0ac8-4f20-804f-816a4750b781;[1 - 10];03/07/2018"
"054ca7cf-45ab-44f0-b670-e8d8a4c0a73f;[1 - 10];29/03/2020"
"055242e5-af9b-48f2-970f-e8eb8c549b81;[51 - 100];13/06/2020"
"0554ff2d-8349-40b0-86e2-ecfb48442bef;[1 - 10];18/04/2019"
"0555d2ea-97bc-4827-b852-9dd773786c97;[11 - 50];07/05/2018"
"055620c3-2ced-4fc2-a777-f539892f1e00;[1 - 10];12/06/2020"
"0556a807-83fc-4ed8-9c91-566dc1999ad8;[11 - 50];24/10/2018"
"055dc257-f4ae-4610-ba42-09f5f3c86942;[51 - 100];29/03/2020"
"0560c7c2-c203-4c10-8685-1ffb31021aac;[51 - 100];11/05/2020"
"05636770-3cca-4e1e-bb82-99fd43b5c177;[1 - 10];17/04/2019"
"0565777e-893b-43c3-bb40-9ce3c2aed44c;[11 - 50];08/03/2017"
"0565a578-0d0c-4c97-9bbc-43cfb6c76ad9;[101  - 250];13/11/2018"
"056d9dae-2834-4257-8cea-551bcad00a71;[11 - 50];20/06/2017"
"056da4c7-a784-491b-9c29-191985387b62;[1 - 10];11/12/2018"
"056f4f1b-8aa7-4683-83e0-e270bab86d3f;[1 - 10];10/03/2020"
"0571b09c-8aa4-4c29-9b6e-c7096945f69c;;24/02/2016"
"05761f1e-23e7-4f45-b922-d7592d0b3bf7;[11 - 50];26/02/2018"
"05774083-6712-479f-a6e3-26052c7c5a4c;[51 - 100];24/01/2017"
"0577aeb2-faaf-40f5-b105-e71ae5ec1e6d;[11 - 50];20/05/2020"
"057ad189-90e7-48f0-b234-dc6fe3cc18c7;[11 - 50];07/08/2019"
"057f5c54-b653-4c0a-9037-b435ee509eda;[1 - 10];11/06/2018"
"05814bd2-7291-4223-b6d7-9934bd374658;[101  - 250];17/03/2017"
"0583debc-5262-4bbc-af86-d0354d7e0af1;[1 - 10];15/10/2019"
"05857731-ffa6-471a-9806-603e980e83ff;[51 - 100];05/08/2019"
"058665c9-80a3-4719-8a16-53dae476b57c;[1 - 10];17/08/2017"
"058738d3-ee37-47b6-b4e6-bcd49f58f3f8;[1 - 10];15/11/2017"
"058851d8-d8aa-48ab-85fe-95df763efc19;[1 - 10];06/07/2020"
"0589623e-48cd-4ec6-88e2-8c4427eb5510;[1 - 10];25/06/2020"
"058b07ff-634f-42e9-9959-770cb578e407;[51 - 100];03/10/2017"
"058c1602-27e6-423a-9139-4bf4e9825d66;[11 - 50];02/03/2020"
"058c9513-4a7f-40f7-89d0-69b00d97266f;[1 - 10];20/07/2020"
"058fcb59-6eec-4f42-ab49-012e009f8002;[1 - 10];21/07/2020"
"05972457-a518-484f-852d-6829467fd9ec;;22/02/2016"
"0599e56c-d81e-4a83-a0c0-851a2f9c6583;[101  - 250];23/06/2020"
"059d956e-b296-4524-be6e-5480b209d4e5;[51 - 100];17/03/2020"
"05a12ea6-ce4e-4598-8d40-b8170c3ff431;[51 - 100];14/11/2019"
"05a1fd5f-a03d-416e-895c-a2ad85acb68a;[1 - 10];21/07/2020"
"05ae65c0-31c1-492d-82b9-8d0bb79625e1;[11 - 50];05/02/2018"
"05b1115b-3117-45c1-a96d-1083826b8815;[1 - 10];03/03/2020"
"05b113ee-601e-4b41-aca4-a161e0bd1f8d;[51 - 100];22/06/2020"
"05b2c016-2042-440f-ab05-305b8c4d1bd2;[1 - 10];20/11/2017"
"05b65e76-8bb9-4f33-9d7a-165aa09c2a71;[11 - 50];07/11/2018"
"05bd4bf1-7caf-4e66-902a-d8c375c7190b;[1 - 10];21/11/2019"
"05c161b9-1c9d-48fd-915e-148c807ed39c;[101  - 250];26/05/2020"
"05c25002-9851-41e1-b71f-04d56f2231bc;[11 - 50];28/04/2020"
"05ca5134-b135-4ad7-bc4a-2558a5dae543;[51 - 100];14/11/2017"
"05cbcc9b-0113-45f7-b3f5-0f7c84020132;[1 - 10];07/04/2020"
"05ce92a9-a9b8-42ae-a3a5-caee8b477697;[1 - 10];08/03/2018"
"05d14773-212b-4f04-899e-197a09872379;[51 - 100];11/12/2018"
"05d90513-cdc8-4415-8028-eef2dabfe08f;[11 - 50];25/10/2019"
"05da913d-73c1-4c23-ba0b-e8a44686c216;[11 - 50];01/03/2019"
"05e3e821-5309-4722-8383-8a528484fb5b;[11 - 50];05/04/2020"
"05e5345b-726d-479b-a16f-5061f636c6e0;[51 - 100];09/01/2017"
"05e64130-c429-4050-9d14-72cb458602d7;[11 - 50];17/09/2017"
"05e7e1eb-a7f1-49a4-a811-2e931ca71a96;[51 - 100];04/08/2018"
"05ea5333-36b3-4a32-9f28-80b87e222b34;[11 - 50];25/12/2019"
"05ec2236-e15b-41c5-90c5-c45d14267abf;[1 - 10];01/06/2020"
"05ec9082-16aa-4541-8169-23cd3ba7238b;[11 - 50];05/01/2017"
"05efbbdc-c28c-4267-abaa-b2ae6c02f6db;[101  - 250];09/04/2020"
"05f67c9c-30ce-454d-82b4-bb95fcb18d32;[1 - 10];07/03/2020"
"05f90f70-cb36-4665-b7c7-6bee5d5a0247;[1 - 10];16/06/2020"
"05f93351-17bb-4e03-8bf7-2d05c5e12573;[1 - 10];21/04/2020"
"05fcf7a7-2af5-4c1e-8e7e-e80cd2fd9533;[51 - 100];07/03/2018"
"060019ce-ad3b-46ea-b62d-a517f38eb4f1;[1 - 10];24/04/2018"
"0602819c-6bce-4011-8cd3-a577c80e9444;[101  - 250];23/02/2016"
"06081e47-6bb7-400f-9da8-08882b5eaad6;;23/02/2016"
"060c902d-157a-4ad5-ac84-ebbe0e0dca29;[1 - 10];20/06/2017"
"060d7b08-893e-47bc-978f-86185d152792;[11 - 50];01/10/2019"
"060df94a-f447-4f5f-95cd-3970efad7a54;[11 - 50];19/10/2016"
"0610b629-d99d-4a27-8795-87c59e839048;[11 - 50];24/10/2018"
"06111fd3-164f-4140-8517-de2a4c698f58;[51 - 100];19/02/2020"
"06150ac6-4d7e-431e-9b32-830d754920a9;[11 - 50];19/04/2020"
"0616464e-8c8c-465d-bfd7-5025e33e69be;[11 - 50];14/04/2020"
"061682ed-70eb-450d-b491-d91cca0be6d8;[11 - 50];28/06/2019"
"061769ee-d0e0-428d-bc01-b8aaadbc8ed1;[101  - 250];03/08/2018"
"0619482c-9cc2-43e1-8590-c169a55c0821;[1 - 10];14/06/2016"
"061d1895-8965-4a2f-a849-16b4f5a4631e;[101  - 250];20/08/2018"
"0620a9ed-b676-4f3e-a67e-2b05afb2edc7;[11 - 50];05/03/2020"
"06215f47-4ccc-41b1-86a6-06b173819e45;[11 - 50];20/02/2018"
"06292f3f-caaa-4192-977b-028893450f89;[11 - 50];19/10/2018"
"062b2067-0a66-4410-884f-c84927062740;[1 - 10];06/07/2020"
"062fe7f3-d41e-4b78-b7a8-dea7619818b9;[1 - 10];22/03/2019"
"0634b6c7-8d1a-47e9-9adf-8de4e6b880d7;[51 - 100];20/01/2019"
"0641bab0-f81f-4713-a5ab-b847e54b5aef;[1 - 10];14/04/2020"
"0645e254-5cfd-4ae0-a4d5-800169943a8c;[1 - 10];21/07/2020"
"064655bf-901d-4b99-bbe3-372eb999ca95;[1 - 10];13/11/2017"
"06490c08-00e9-41bc-a2b5-dbe1da18f360;[1 - 10];20/11/2019"
"064b131c-27e0-4bac-a2b7-0a8bff8909a0;[101  - 250];03/04/2017"
"065626fb-95e3-4688-9262-43bcc2834139;[11 - 50];12/12/2019"
"06563409-63f0-4b93-ab50-cb8c10fa59bf;[1 - 10];14/06/2016"
"06575a51-fdac-4df9-a03e-97d49efb4b9d;[1 - 10];30/03/2020"
"065943e7-4cad-4294-b852-0eefd6ae887a;[1 - 10];08/12/2018"
"065f9931-6c08-466f-bdc3-3bc8c405465d;[51 - 100];15/06/2017"
"06600640-4ed8-4e2a-8298-d908d240632e;[1 - 10];11/02/2020"
"06609335-5f50-4049-8e4a-f19b521142af;[101  - 250];26/06/2020"
"06655b4c-9048-471b-ab53-7592477b7ee1;[1 - 10];12/11/2019"
"06678968-78b4-4ac2-8d88-62c50381a279;[1 - 10];24/04/2019"
"0669989e-d745-4477-ac91-306987d3a873;[11 - 50];23/03/2020"
"0669f973-863a-473a-a09a-d4e6ab627a6d;[51 - 100];13/04/2020"
"06746a73-ddbf-4aef-a103-095ea7e1a618;[101  - 250];10/06/2020"
"0675e468-3583-44b0-962a-3b44d97809df;[11 - 50];26/04/2018"
"06784882-3f2c-4ea0-bb06-69866da6aa84;[1 - 10];26/03/2017"
"067c301f-c2b3-401d-ac6a-bebc60ccfe3c;[51 - 100];24/07/2019"
"067e50d8-023f-4617-a610-10eae732a8a9;[11 - 50];23/10/2019"
"067efad1-086c-4e3c-ab4c-29c6ab9ab4d0;[1 - 10];21/09/2017"
"068047a8-593b-44d8-9500-6bde74f2d153;[11 - 50];19/01/2020"
"068185a2-8fcf-4489-9ecd-004f9909789e;[1 - 10];09/06/2018"
"06831a73-9429-4a56-a671-5b032a0493a9;[1 - 10];08/04/2020"
"0684fbef-d228-43a5-803f-2989fa4f48f8;[1 - 10];22/07/2019"
"068698c1-32b7-40ec-9cf3-f44e8c019428;[101  - 250];21/11/2019"
"068d9384-892c-4612-ab97-4efa39d4f4a9;[1 - 10];06/11/2019"
"069097cf-bd07-46db-896c-40f12e165c03;[11 - 50];04/04/2020"
"069133e8-bc5e-4a06-a8d4-3f19f07534cd;[1 - 10];11/11/2019"
"06926837-cfdc-44ad-968c-311d7a73ad7f;[101  - 250];21/03/2020"
"0694ae89-a67f-4fb1-842f-25f6f6c4e2ca;[1 - 10];20/12/2018"
"06967af3-f175-4ca5-968c-a7cc6578e769;[11 - 50];15/07/2018"
"0696a2db-4190-4dd3-babb-b38f3c224ff1;[1 - 10];08/11/2019"
"0697b295-5c9c-4f14-9b6e-dd5efcdad5d2;[11 - 50];02/03/2017"
"069ba9d6-cd4d-45d4-ac48-80b5c867e554;[1 - 10];17/11/2019"
"069d1aaf-edaf-4200-b6c6-9c3c28aaf77b;[1 - 10];28/11/2019"
"06a1212b-9aa6-4d76-8bd6-eaac944ef215;[1 - 10];25/03/2019"
"06a5e4e1-7e62-4ee3-a8dc-c19d15ea7f91;[11 - 50];27/04/2020"
"06a5e5f9-2b0e-4296-a6f6-524f7f28974c;[1 - 10];23/07/2020"
"06a93b80-10f4-4b30-b1f2-90d5842a13cc;[11 - 50];23/06/2020"
"06aa78ed-e850-495c-a19a-6deb5224df57;[11 - 50];07/07/2017"
"06afcfbc-7c97-4d8d-bda8-8bfcc977605c;[51 - 100];23/03/2020"
"06b1da4f-e959-4006-ae55-972556730bb1;[101  - 250];03/07/2019"
"06b350cb-a0ff-4db7-a36c-bb8aa0a35481;[101  - 250];10/03/2017"
"06b3b40d-ebe4-4431-afdd-e66db060d13b;[11 - 50];21/02/2019"
"06b697e5-8600-40e1-8e00-90472db0f263;[1 - 10];27/11/2017"
"06b81ee7-044f-4c3a-9c14-39fdc2c7449e;[11 - 50];17/03/2019"
"06ba5b14-1878-4eac-be8a-fd71a20bd72d;[1 - 10];19/09/2019"
"06bd995e-79ce-4971-bf6e-bb5e8cea7de0;[11 - 50];12/02/2019"
"06c181b2-0d98-4ad8-8be4-0590e9339c5f;[101  - 250];06/05/2020"
"06c48a4c-1057-4de8-b000-e88f3d21442b;[51 - 100];22/09/2017"
"06c4a6c7-9c56-48f1-8a68-029bebea8023;[51 - 100];25/02/2020"
"06c62ada-f031-4420-a794-82d76c3bb97f;[11 - 50];18/05/2020"
"06c667ea-7b27-4625-a471-b8a5f5c74643;[1 - 10];27/02/2018"
"06c90128-9e8d-4353-8fcb-40e62fa3d26b;[11 - 50];27/05/2020"
"06cd76fe-6a31-45d6-805b-8e0f7dad982e;[51 - 100];05/09/2017"
"06cd9c91-4ba3-4921-96e6-2685c3f41b08;[11 - 50];23/07/2019"
"06cede23-658a-4af2-ade9-e808dbc120da;[1 - 10];09/10/2019"
"06d00a56-5c59-403f-9410-ea40afb6ace0;[1 - 10];18/04/2020"
"06d5a246-a94e-448e-b884-e60f2de1783a;[11 - 50];04/12/2019"
"06d5af51-a266-40e0-8d34-13afc58b7b07;[1 - 10];26/05/2020"
"06d5cb8f-54f9-428e-8df8-364fbeb6e178;[11 - 50];24/10/2018"
"06db3a70-f10b-40b9-8fdd-44e5c1226713;[1 - 10];14/11/2018"
"06db5f44-f48a-4b77-a81a-3f1917e81c3c;[1 - 10];17/10/2017"
"06e14f0a-944c-4fa2-b293-5ef406cb247b;[11 - 50];06/01/2020"
"06e50aeb-94d5-41a5-9a87-bd3f0fefcd55;[1 - 10];11/02/2019"
"06efa5f4-792b-49d8-b9e1-c2dab72057c4;[1 - 10];06/05/2020"
"06efe12b-c961-4999-adc0-1eb71a22be73;[51 - 100];01/04/2020"
"06f450d4-f4e9-4aa1-b911-5d3d262c41bd;[1 - 10];01/07/2020"
"06f55d19-6ced-46f6-9991-3c38d0d8b69d;[1 - 10];11/12/2019"
"06f776e2-9ac4-405e-8e10-4bb829ec8b00;[1 - 10];19/04/2016"
"06f7a00c-93a4-44df-9898-2ce787b398ed;[1 - 10];09/02/2020"
"07015dd8-610e-4ed3-8c80-230edf435250;[51 - 100];13/06/2017"
"0705ec55-c40a-4365-8795-169b586d7dac;[51 - 100];18/05/2020"
"0715ec20-93d9-47b2-a442-bf50f8c4aff2;[1 - 10];07/07/2016"
"071822ab-3f58-41ff-b889-33d4ca93a7f0;[1 - 10];04/11/2019"
"071c10ed-9b07-4930-989b-7eb857150a21;[1 - 10];10/09/2017"
"071c39da-2f9e-4a33-8593-0c6ddbef32a5;[11 - 50];14/06/2020"
"071cda6a-3bf0-419a-b502-a06d52bc6b06;[11 - 50];26/01/2017"
"071cfd7c-6dc9-4227-9799-2341b5c2005b;[251 - 500];27/01/2016"
"071d77f3-9422-40c6-bcb2-1d7dda057131;[1 - 10];02/12/2019"
"072405fc-3583-4ced-8d1c-39ee48b508c6;[1 - 10];12/12/2016"
"0727b67c-143d-4ca0-9768-1fa5f640e615;[1 - 10];23/08/2018"
"072abf64-75b6-46e3-bfb3-423eb6013fea;[1 - 10];13/08/2018"
"072b4dcf-50c3-4b79-a64a-3b6e5e12460d;[11 - 50];03/09/2019"
"072ce2aa-e616-40d7-acbf-82d8f4791d01;[11 - 50];19/05/2020"
"072d59ba-2edb-4789-85e8-7776c6474876;[101  - 250];07/10/2019"
"0738f550-7c47-47c0-82ee-5df838b9ff64;[1 - 10];08/05/2020"
"07393946-50a6-4f0a-bbd7-3029355a0452;[11 - 50];06/04/2020"
"073969dc-6885-47f7-984e-97ff07a85482;[11 - 50];19/10/2017"
"073d863f-c399-4ac3-b90b-ad073e0dea76;[11 - 50];24/04/2018"
"074174db-14d3-4050-be10-cd56d7168473;[1 - 10];12/12/2017"
"074a281c-9f49-4a41-81b4-bae2da8a6718;[1 - 10];31/08/2016"
"074d75c7-9fad-4f3d-a3ae-525e5fa832f5;[1 - 10];08/03/2018"
"074dbfd4-4f6d-4439-86b8-838d1802b739;[1 - 10];05/01/2018"
"0751c373-bca8-4f7d-8774-8aa29b57e33b;[11 - 50];25/07/2020"
"075859aa-3770-47a2-b2d5-1e5eb38e5f01;[101  - 250];17/01/2020"
